_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,Fatma_protest,Fatma_violence
1657979958,FALSE,finalized,3,4/22/2018 18:32:04,"""0""",,0,"""001""",0,0.6667,Sat Jun 22 16:06:37 +0000 2013,3.48E+17,rt usrId the walking crowd stretches right into taksim definitely several thousand on httpAddress no open police presence on ist,0,0
1657979960,FALSE,finalized,3,04/03/18 18:33,"""111""",1,1,"""111""",1,1,Sat Jun 15 20:11:27 +0000 2013,3.46E+17,usrId were wounded some serious because of the bulldozers on the curtains 345997004696064003 sat jun DD 20 11 28 00 2013 rt usrId police attack doctors and injured in gezi park 345997014074523648 sat jun DD 20 11 31 00 2013 turkey is under attack by its own police ! nytimes usrId usrId usrId usrId usrId usrId usrId usrId usrId httpAddress jun DD 20 11 33 00 2013 rt usrId usrId police attacking people in divan hotel httpAddress stopping cameras recording and cutting internet communication,1,1
1657979962,FALSE,finalized,3,04/03/18 18:36,"""101""",1,0.6612,"""111""",1,1,Sat Jun 01 06:26:55 +0000 2013,3.41E+17,via usrId another photo of female protester being sprayed by police #occupygezi #taksim httpAddress httpAddress,1,1
1657979964,FALSE,finalized,3,04/03/18 20:45,"""nan""",,,"""000""",0,1,Sat Jun 22 12:47:41 +0000 2013,3.48E+17,good afternoon turkey . httpAddress,0,0
1657979966,FALSE,finalized,3,04/03/18 22:39,"""000""",0,1,"""111""",1,1,Tue Jun 11 20:28:49 +0000 2013,3.45E+17,rt usrId #gazi district population blocked the highway in solidarity with #occupygezi and httpAddress httpAddress #direngazi #,1,0
1657979967,FALSE,finalized,3,04/03/18 17:33,"""111""",1,1,"""111""",1,1,Fri Jun 07 19:46:00 +0000 2013,3.43E+17,rt usrId turkish police violently attacking peacful protesters dersim hatay usrId usrId usrId usrId,1,1
1657979968,FALSE,finalized,3,04/04/18 08:48,"""000""",0,1,"""111""",1,1,Fri May 31 22:18:11 +0000 2013,3.41E+17,via usrId current live streams from #istanbul #occupygezi #direngeziparki #occupytaksim httpAddress,1,0
1657979971,FALSE,finalized,3,04/03/18 22:05,"""000""",0,1,"""111""",1,1,Tue Jun 04 13:12:12 +0000 2013,3.42E+17,rt usrId protesters supporting #occupygezi must champion human rights amp ,1,0
1657979973,FALSE,finalized,3,04/10/18 12:02,"""nan""",,,"""000""",0,1,Thu Jun 20 17:48:04 +0000 2013,3.48E+17,rt usrId the rustem pasha mosque in #istanbul with its famous blue #iznik httpAddress httpAddress,0,0
1657979974,FALSE,finalized,3,4/23/2018 09:44:48,"""nan""",,,"""000""",0,1,Wed Jun 05 16:22:20 +0000 2013,3.42E+17,kudos israel rt usrId #israel s netanyahu confirms apologizing to turkey for deadly DD flotilla raid usrId httpAddress,0,0
1657979975,FALSE,finalized,3,04/03/18 22:31,"""100""",0,0.6631,"""111""",1,1,Sat Jun 01 22:03:24 +0000 2013,3.41E+17,usrId rt turkish protester hit by police panzer toma #occupygezi #direngeziparki ,1,1
1657979976,FALSE,finalized,3,4/27/2018 16:26:06,"""1""",,0,"""010""",0,0.6783,Sat Jun 01 10:19:22 +0000 2013,3.41E+17,turkish protestors are being violently attacked hence one killed by turkish police in istanbul turkey ! httpAddress,1,1
1657979980,FALSE,finalized,3,04/03/18 18:48,"""110""",1,0.6594,"""111""",1,1,Fri May 31 23:17:59 +0000 2013,3.41E+17,rt usrId riots barricades street battles as police fight protesters in turkey photos video httpAddress #direngezip,1,1
1657979981,FALSE,finalized,3,04/04/18 09:01,"""111""",1,1,"""111""",1,1,Tue Jun 11 11:07:34 +0000 2013,3.44E+17,rt usrId police now using water cannons to push people into the httpAddress more tear gas fired into park as well as the tension esca,0,1
1657979982,FALSE,finalized,3,04/06/18 15:25,"""nan""",,,"""000""",0,1,Fri Jun 07 15:37:05 +0000 2013,3.43E+17,rt usrId as turkeys protests continue attention falls on failures of the nations media httpAddress via usrId,1,0
1657979984,FALSE,finalized,3,4/22/2018 18:14:10,"""00""",0,0.6667,"""110""",1,0.6667,Tue Jun 11 10:40:28 +0000 2013,3.44E+17,german court says won t be swayed by ecb bond buying success httpAddress #occupygezi,0,0
1657979985,FALSE,finalized,3,04/03/18 19:17,"""0""",,0,"""100""",0,0.6721,Mon Jun 17 01:44:48 +0000 2013,3.46E+17,rt usrId yes it s real black rose from halfeti httpAddress httpAddress,0,0
1657979986,FALSE,finalized,3,04/03/18 22:23,"""111""",1,1,"""111""",1,1,Tue Jun 11 07:03:48 +0000 2013,3.44E+17,rt usrId #breaking #news 344349240216125440 tue jun DD 07 03 51 00 2013 rt usrId bit of tear gas in taksim as police intervenes #direngeziparki #occupygezi httpAddress,1,1
1657979987,FALSE,finalized,3,04/03/18 22:02,"""nan""",,,"""000""",0,1,Wed Jun 19 23:59:16 +0000 2013,3.48E+17,never thought i d come to turkey and find the love of my life httpAddress,0,0
1657979988,FALSE,finalized,3,04/03/18 18:58,"""000""",0,1,"""111""",1,1,Sat Jun 01 10:08:56 +0000 2013,3.41E+17,rt usrId we just received this message from #istanbul httpAddress #occupygezi,1,0
1657979989,FALSE,finalized,3,04/03/18 19:45,"""110""",1,0.6522,"""111""",1,1,Sat Jun 01 23:56:08 +0000 2013,3.41E+17,great footage from inside #turkey clashes video revolution in DD seconds httpAddress #occupygezi #direnankara #direnizmir,1,1
1657979991,FALSE,finalized,3,4/23/2018 09:27:53,"""1""",,0,"""001""",0,0.6783,Mon Jun 03 06:54:08 +0000 2013,3.41E+17,rt usrId turkish protesters overwhelm police march weilding polis shields one painted httpAddress anarchy symbol httpAddress #o,1,0
1657979993,FALSE,finalized,3,04/07/18 09:56,"""nan""",,,"""000""",0,1,Sun Jun 02 00:21:11 +0000 2013,3.41E+17,imagine having turkey with 100 ppl around a httpAddress how the f would it even work ? is it even emotionally possible to have 100 friends ?,0,0
1657979994,FALSE,finalized,3,04/03/18 17:51,"""nan""",,,"""000""",0,1,Fri Jun 14 18:43:29 +0000 2013,3.46E+17,usrId ahh sick !! that s incredible i am soo jealous you poo head httpAddress turkey s good thankyou warm and sunny and hot,0,0
1657979996,FALSE,finalized,3,04/04/18 09:23,"""01""",1,0.3342,"""110""",1,0.6658,Thu Jun 13 15:30:56 +0000 2013,3.45E+17,rt usrId turkey s use of gas is not crowd control it s a war crime ! #occupygezi httpAddress usrId usrId usrId,1,1
1657980000,FALSE,finalized,3,04/03/18 19:09,"""000""",0,1,"""111""",1,1,Fri Jun 07 12:18:40 +0000 2013,3.43E+17,rt usrId #occupygezis crowd funded nyt ad rt usrId we are on !! congratulations to everyone ! #direngezi httpAddress,0,0
1657980001,FALSE,finalized,3,04/06/18 14:07,"""nan""",,,"""000""",0,1,Fri Jun 21 18:08:52 +0000 2013,3.48E+17,usrId pretty sure this is httpAddress httpAddress,0,0
1657980004,FALSE,finalized,3,4/22/2018 18:28:39,"""000""",0,1,"""111""",1,1,Sun Jun 02 19:25:58 +0000 2013,3.41E+17,split screen livestream video from ankara and istanbul httpAddress #direnankara #direnizmir #occupygezi #turkey,1,0
1657980006,FALSE,finalized,3,4/18/2018 05:40:22,"""nan""",,,"""000""",0,1,Sun Jun 16 20:46:17 +0000 2013,3.46E+17,anonymous operation turkey httpAddress,0,0
1657980007,FALSE,finalized,3,04/03/18 19:29,"""nan""",,,"""000""",0,1,Fri Jun 07 12:56:03 +0000 2013,3.43E+17,rt usrId erdogan we are solving problems of httpAddress we returned property worth D billion httpAddress this is what our value of ju,0,0
1657980008,FALSE,finalized,3,04/03/18 19:03,"""000""",0,1,"""111""",1,1,Sat Jun 01 13:48:23 +0000 2013,3.41E+17,rt usrId new on the blog is there a social media fueled protest style ? my analysis from #jan25 to #geziparki httpAddress,1,0
1657980009,FALSE,finalized,3,04/03/18 21:45,"""nan""",,,"""000""",0,1,Mon Jun 03 22:25:06 +0000 2013,3.42E+17,rt usrId turkey s twitter curse erdogan is blaming social media instead of his party s authoritarian httpAddress httpAddress,0,0
1657980010,FALSE,finalized,3,04/03/18 19:31,"""001""",0,0.6748,"""111""",1,1,Sun Jun 16 02:39:59 +0000 2013,3.46E+17,rt usrId this is the chemical they added to the water cannons httpAddress usrId #occupygezi #direngeziparki via usrId,1,0
1657980011,FALSE,finalized,3,04/03/18 17:53,"""000""",0,1,"""111""",1,1,Fri Jun 14 18:32:56 +0000 2013,3.46E+17,rt usrId ntv did not broadcast usrId httpAddress the programme had a package about gezi park and press freedom httpAddress #,1,0
1657980012,FALSE,finalized,3,04/07/18 17:16,"""nan""",,,"""000""",0,1,Sun Jun 23 10:29:00 +0000 2013,3.49E+17,rt usrId in brief turkey s loss is greece s gain bookings to turkey have plummeted since protests began last month httpAddress httpAddress,0,0
1657980013,FALSE,finalized,3,04/03/18 18:01,"""010""",0,0.6676,"""111""",1,1,Sun Jun 09 13:17:54 +0000 2013,3.44E+17,rt usrId after heavy clashes in #ankara last night today s slogan of #taksim is resist ankara #stanbul is with you httpAddress,1,1
1657980015,FALSE,finalized,3,04/03/18 19:40,"""110""",1,0.6658,"""111""",1,1,Sun Jun 02 21:15:40 +0000 2013,3.41E+17,usrId usrId usrId is chemical war this is violence ! #occupygezi httpAddress #opturkey,1,0
1657980017,FALSE,finalized,3,04/06/18 14:07,"""nan""",,,"""000""",0,1,Wed Jun 12 20:37:58 +0000 2013,3.45E+17,! rt usrId turkey meat is better than hamburger meat,0,0
1657980018,FALSE,finalized,3,04/07/18 17:00,"""111""",1,1,"""111""",1,1,Sat Jun 01 10:39:55 +0000 2013,3.41E+17,usrId canim httpAddress hain polisler ! #occupygezi #direngeziparki my friends are injured please spread the word ! #tayyip #tayyipresign,0,1
1657980021,FALSE,finalized,3,04/06/18 13:25,"""nan""",,,"""000""",0,1,Sat Jun 15 16:02:28 +0000 2013,3.46E+17,usrId a panoramic view of ak party s rally in ankara httpAddress #erdogan,0,0
1657980022,FALSE,finalized,3,04/03/18 22:27,"""nan""",,,"""000""",0,1,Fri May 31 19:19:49 +0000 2013,3.41E+17,my bus hit a turkey this httpAddress a wild httpAddress,0,0
1657980023,FALSE,finalized,3,04/03/18 17:39,"""000""",0,1,"""111""",1,1,Sun Jun 16 06:45:39 +0000 2013,3.46E+17,rt usrId D h please help us #changebrazi #occupybrazil #occupygezi #todarevoluaocomeacomumafasca httpAddress,1,0
1657980024,FALSE,finalized,3,04/07/18 17:00,"""nan""",,,"""000""",0,1,Mon Jun 03 17:39:13 +0000 2013,3.42E+17,httpAddress,0,0
1657980025,FALSE,finalized,3,04/03/18 17:41,"""nan""",,,"""000""",0,1,Sun Jun 16 11:23:36 +0000 2013,3.46E+17,also red hack is in turkey fighting the good fight,0,0
1657980026,FALSE,finalized,3,04/03/18 21:18,"""11""",1,0.6594,"""011""",1,0.6594,Tue Jun 04 02:05:43 +0000 2013,3.42E+17,usrId the lede add tear gas and stir images of police brutality fuel anger in turkey frustrated by the httpAddress usrId,0,1
1657980027,FALSE,finalized,3,04/07/18 17:16,"""111""",1,1,"""111""",1,1,Fri May 31 18:04:44 +0000 2013,3.41E+17,rt usrId selfie of the day woman wearing a gas mask preparing for #occupygezi with a lemon to help with the tear httpAddress httpAddress,1,0
1657980029,FALSE,finalized,3,04/04/18 08:55,"""00""",0,0.6658,"""101""",1,0.6658,Thu Jun 06 15:35:16 +0000 2013,3.43E+17,rt usrId turkey s mainstream news outlets were initially silent on protests pushing the curious to httpAddress httpAddress,1,0
1657980033,FALSE,finalized,3,04/06/18 15:25,"""11""",1,0.6695,"""110""",1,0.6695,Fri May 31 18:44:18 +0000 2013,3.41E+17,rt usrId reports from people in taksim that soldiers are giving out masks to protesters being attacked with tear gas by httpAddress,1,1
1657980036,FALSE,finalized,3,04/03/18 18:57,"""nan""",,,"""000""",0,1,Sun Jun 02 14:15:03 +0000 2013,3.41E+17,usrId the award ceremony is expected to carly rae httpAddress turkey teen music httpAddress best teen girl song is call me maybe,0,0
1657980038,FALSE,finalized,3,04/03/18 21:18,"""nan""",,,"""000""",0,1,Mon Jun 24 09:56:12 +0000 2013,3.49E+17,#bumpshowmeetbieber usrId usrId please bump me to justin he s my idol and i can t afford it . please angus ily turkey,0,0
1657980039,FALSE,finalized,3,04/03/18 19:37,"""000""",0,1,"""111""",1,1,Sat Jun 01 18:06:49 +0000 2013,3.41E+17,rt usrId #sesvertrkiyebulkesahipsizdeil #turkey this has become a subject about more than just saving some httpAddress this is a,0,0
1657980041,FALSE,finalized,3,4/22/2018 12:37:26,"""0""",,0,"""001""",0,0.6783,Fri May 31 22:46:32 +0000 2013,3.41E+17,rt usrId police attack protesters in istanbuls taksim square httpAddress,1,1
1657980042,FALSE,finalized,3,04/07/18 17:16,"""nan""",,,"""000""",0,1,Sat Jun 01 13:01:46 +0000 2013,3.41E+17,dutches at turkey hill are buy one get one free again lol,0,0
1657980045,FALSE,finalized,3,4/21/2018 17:58:30,"""1""",,0,"""001""",0,0.6783,Tue Jun 11 11:07:57 +0000 2013,3.44E+17,turkish riot police clash with protesters in taksim square httpAddress,1,1
1657980046,FALSE,finalized,3,04/07/18 17:07,"""nan""",,,"""000""",0,1,Sat Jun 01 01:49:21 +0000 2013,3.41E+17,that turkey leg fucked me up httpAddress,0,0
1657980047,FALSE,finalized,3,04/06/18 15:40,"""000""",0,1,"""111""",1,1,Sun Jun 02 18:20:24 +0000 2013,3.41E+17,rt usrId we re all here from every age ! #occupygezinewyork #occupyturkey #occupygezi #direngeziparki #humanrights httpAddress,1,0
1657980049,FALSE,finalized,3,04/03/18 22:18,"""nan""",,,"""000""",0,1,Tue Jun 11 12:18:02 +0000 2013,3.44E+17,i wanna go back to turkey really bad i hate it here,0,0
1657980050,FALSE,finalized,3,04/03/18 20:59,"""nan""",,,"""000""",0,1,Fri Jun 21 13:32:06 +0000 2013,3.48E+17,diplomat #ankara to summon #german envoy in tit for tat move #now eng #turkey,0,0
1657980053,FALSE,finalized,3,04/03/18 22:31,"""nan""",,,"""000""",0,1,Mon Jun 03 16:14:18 +0000 2013,3.42E+17,usrId secularists vs progressive islamist govt in turkey despite httpAddress gdp growth worsened by loud mouth pm . lesson for us ?,0,0
1657980054,FALSE,finalized,3,04/03/18 19:26,"""00""",0,0.673,"""101""",1,0.673,Mon Jun 10 10:40:21 +0000 2013,3.44E+17,photo occupygezipics angry birds mock up for #direnankara httpAddress,0,0
1657980057,FALSE,finalized,3,04/07/18 10:56,"""010""",0,0.6786,"""111""",1,1,Sun Jun 16 20:41:06 +0000 2013,3.46E+17,rt usrId usrId i had to leave before the protests started !! otherwise roads are gridlocked and i d never get here ! #gezi #occupygezi,1,0
1657980058,FALSE,finalized,3,04/04/18 08:48,"""nan""",,,"""000""",0,1,Thu Jun 06 23:03:54 +0000 2013,3.43E+17,a scene from bashar s #syria government recruits hundreds to welcome erdogan from his north africa islamic httpAddress httpAddress,0,0
1657980060,FALSE,finalized,3,4/18/2018 05:47:05,"""nan""",,,"""000""",0,1,Sun Jun 02 12:57:09 +0000 2013,3.41E+17,usrId charlize plse tweet #prayforturkey ! we need your pray !,0,0
1657980063,FALSE,finalized,3,04/05/18 13:50,"""00""",0,0.6615,"""101""",1,0.6615,Fri Jun 14 20:58:44 +0000 2013,3.46E+17,rt usrId erdogan claims jewish investors behind httpAddress it was bound to httpAddress httpAddress,0,0
1657980066,FALSE,finalized,3,04/03/18 18:43,"""nan""",,,"""000""",0,1,Sat Jun 08 14:41:23 +0000 2013,3.43E+17,rt usrId great pic from turkey via usrId usrId httpAddress,0,0
1657980068,FALSE,finalized,3,4/24/2018 20:23:09,"""11""",1,0.6667,"""011""",1,0.6667,Mon Jun 17 19:46:39 +0000 2013,3.47E+17,rt usrId reports of gas being sprayed on protesters gathering in httpAddress at this rate istanbul needs a gas forecast added to weathe,1,1
1657980069,FALSE,finalized,3,04/03/18 17:04,"""nan""",,,"""000""",0,1,Fri May 31 15:09:17 +0000 2013,3.40E+17,moscow disappointed political games prevented investigation into chemical weapons use in syria rt news httpAddress,0,0
1657980071,FALSE,finalized,3,04/04/18 09:27,"""00""",0,0.6658,"""110""",1,0.6658,Mon Jun 03 00:19:44 +0000 2013,3.41E+17,rt usrId earlier tonight the intercontinental opens its doors to taksim httpAddress httpAddress,0,0
1657980072,FALSE,finalized,3,04/09/18 20:32,"""nan""",,,"""000""",0,1,Sat Jun 01 00:47:13 +0000 2013,3.41E+17,usrId 3 though covertly and refugee crisis likely to pressure turkey lebanon httpAddress your thoughts ?,0,0
1657980074,FALSE,finalized,3,04/03/18 19:41,"""1""",,0,"""001""",0,0.6594,Sun Jun 02 12:08:26 +0000 2013,3.41E+17,rt usrId the prime minister of turkey threatening us with gallows ! httpAddress #occupygezi usrId usrId usrId,0,0
1657980075,FALSE,finalized,3,04/03/18 22:10,"""010""",0,0.6712,"""111""",1,1,Tue Jun 11 17:49:16 +0000 2013,3.45E+17,rt usrId turkey fighting in istanbul live stream 2 httpAddress #occupygezi,0,0
1657980076,FALSE,finalized,3,04/06/18 15:40,"""nan""",,,"""000""",0,1,Tue Jun 04 19:10:32 +0000 2013,3.42E+17,rt usrId dear government of turkey when the syrian government criticises you for attacking peaceful protesters you know you ve,0,1
1657980082,FALSE,finalized,3,04/03/18 21:45,"""100""",0,0.6631,"""111""",1,1,Sat Jun 15 20:30:11 +0000 2013,3.46E+17,ten thousands of citizens on streets police attacks near taksim ! usrId usrId usrId usrId usrId usrId usrId usrId,1,1
1657980083,FALSE,finalized,3,04/09/18 14:21,"""nan""",,,"""000""",0,1,Fri Jun 21 16:08:07 +0000 2013,3.48E+17,usrId mcallisters turkey creek hur i cum !!,0,0
1657980084,FALSE,finalized,3,04/03/18 21:57,"""101""",1,0.664,"""111""",1,1,Mon Jun 03 07:20:03 +0000 2013,3.41E+17,turkey protests clashes rage in istanbul s besiktas bbc news bbc news turkey protests httpAddress,0,1
1657980086,FALSE,finalized,3,04/03/18 18:11,"""111""",1,1,"""111""",1,1,Fri May 31 13:54:36 +0000 2013,3.40E+17,rt usrId dear united httpAddress our government has gone crazy and police forces trying to kill all the people in httpAddress please help,0,1
1657980088,FALSE,finalized,3,04/03/18 22:36,"""nan""",,,"""000""",0,1,Fri Jun 07 10:22:21 +0000 2013,3.43E+17,rt usrId jumaa mubaraka to everyone from lovely httpAddress ya nabi video alhamdulilah reached DD million httpAddress share the httpAddress httpAddress,0,0
1657980089,FALSE,finalized,3,04/03/18 21:29,"""000""",0,1,"""111""",1,1,Thu Jun 13 16:59:34 +0000 2013,3.45E+17,even though the 2 week record of police action on #occupygezi would prove me wrong on that last httpAddress,1,0
1657980092,FALSE,finalized,3,04/03/18 21:52,"""010""",0,0.673,"""111""",1,1,Mon Jun 10 17:10:20 +0000 2013,3.44E+17,turkish opposition leader accuses #erdogan of escalating tensions dragging #turkey into the fire httpAddress #occupygezi,1,0
1657980095,FALSE,finalized,3,04/04/18 08:46,"""000""",0,1,"""111""",1,1,Sun Jun 02 18:47:10 +0000 2013,3.41E+17,usrId watch this video httpAddress #opturkey httpAddress via usrId,0,0
1657980097,FALSE,finalized,3,04/06/18 14:56,"""nan""",,,"""000""",0,1,Tue Jun 11 19:03:33 +0000 2013,3.45E+17,rt usrId north carolina hunters set a sixth straight record during this spring s turkey httpAddress learn httpAddress httpAddress,0,0
1657980098,FALSE,finalized,3,04/03/18 19:17,"""000""",0,1,"""111""",1,1,Sat Jun 22 20:23:01 +0000 2013,3.49E+17,rt usrId taksim square live via usrId stream httpAddress #turkey istanbul #occupygezi,1,0
1657980101,FALSE,finalized,3,04/07/18 10:02,"""000""",0,1,"""111""",1,1,Sat Jun 01 07:43:35 +0000 2013,3.41E+17,rt usrId reports of people marching towards parliament building in ankara httpAddress httpAddress #direngeziparki,1,0
1657980108,FALSE,finalized,3,04/08/18 21:51,"""nan""",,,"""000""",0,1,Thu Jun 06 15:19:28 +0000 2013,3.43E+17,usrId i am from germany but my parents are from turkey,0,0
1657980109,FALSE,finalized,3,04/08/18 21:51,"""00""",0,0.6667,"""011""",1,0.6667,Tue Jun 11 19:38:34 +0000 2013,3.45E+17,rt usrId as night falls in #turkey tensions are rising in #istanbul s httpAddress stay tuned to usrId for the latest httpAddress,0,0
