_unit_id,text_x,text_y,proccd_text_x,protest_x,protest_y,protest_confidence,violence_x,violence_y,violence_confidence,created_at_x,_golden_x
1657980053,@ShashiTharoor Secularists vs 'Progressive' Islamist govt in Turkey despite 8.5% GDP growth - worsened by loud mouth PM. Lesson for us?,@ShashiTharoor Secularists vs 'Progressive' Islamist govt in Turkey despite 8.5% GDP growth - worsened by loud mouth PM. Lesson for us?,usrId secularists vs progressive islamist govt in turkey despite httpAddress gdp growth worsened by loud mouth pm . lesson for us ?,"0
0
0",0,1,"
",,,Mon Jun 03 16:14:18 +0000 2013,FALSE
1657980054,Photo: occupygezipics: Angry Birds mock-up for #direnankara http://t.co/psolEznee1,Photo: occupygezipics: Angry Birds mock-up for #direnankara http://t.co/psolEznee1,photo occupygezipics angry birds mock up for #direnankara httpAddress,"1
0
1",1,0.673,"0
0",0,1,Mon Jun 10 10:40:21 +0000 2013,FALSE
1657980057,RT @dolly56: @tyronce I had to leave before the protests started!! Otherwise roads are gridlocked and I'd never get here! #gezi #occupygezi,RT @dolly56: @tyronce I had to leave before the protests started!! Otherwise roads are gridlocked and I'd never get here! #gezi #occupygezi,rt usrId usrId i had to leave before the protests started !! otherwise roads are gridlocked and i d never get here ! #gezi #occupygezi,"1
1
1",1,1,"0
1
0",0,0.6786,Sun Jun 16 20:41:06 +0000 2013,FALSE
1657980058,A scene from Bashar's #Syria government recruits hundreds to welcome Erdogan from his North Africa Islamic Safari. http://t.co/nt1EJAp5PA,A scene from Bashar's #Syria government recruits hundreds to welcome Erdogan from his North Africa Islamic Safari. http://t.co/nt1EJAp5PA,a scene from bashar s #syria government recruits hundreds to welcome erdogan from his north africa islamic httpAddress httpAddress,"0
0
0",0,1,"
",,,Thu Jun 06 23:03:54 +0000 2013,FALSE
1657980060,@CharlizeAfrica Charlize plse tweet #PrayForTurkey ! We need your pray! ,@CharlizeAfrica Charlize plse tweet #PrayForTurkey ! We need your pray! ,usrId charlize plse tweet #prayforturkey ! we need your pray !,"0
0
0",0,1,"
",,,Sun Jun 02 12:57:09 +0000 2013,FALSE
1657980063,RT @MsIntervention: Erdogan claims Jewish investors behind protests. It was bound to happen.... http://t.co/UDc0DIGS23,RT @MsIntervention: Erdogan claims Jewish investors behind protests. It was bound to happen.... http://t.co/UDc0DIGS23,rt usrId erdogan claims jewish investors behind httpAddress it was bound to httpAddress httpAddress,"1
0
1",1,0.6615,"0
0",0,1,Fri Jun 14 20:58:44 +0000 2013,FALSE
1657980066,RT @javierpascual: Great pic from Turkey (Via @nadiussky @lovelymessy) http://t.co/YgrFtQq6NP,RT @javierpascual: Great pic from Turkey (Via @nadiussky @lovelymessy) http://t.co/YgrFtQq6NP,rt usrId great pic from turkey via usrId usrId httpAddress,"0
0
0",0,1,"
",,,Sat Jun 08 14:41:23 +0000 2013,FALSE
1657980068,"RT @zeynep: Reports of gas being sprayed on protesters gathering in Istiklal. At this rate, Istanbul needs a ""gas forecast"" added to weathe","RT @zeynep: Reports of gas being sprayed on protesters gathering in Istiklal. At this rate, Istanbul needs a ""gas forecast"" added to weathe",rt usrId reports of gas being sprayed on protesters gathering in httpAddress at this rate istanbul needs a gas forecast added to weathe,"0
1
1",1,0.6667,"
1
1",1,1,Mon Jun 17 19:46:39 +0000 2013,FALSE
1657980069,Moscow disappointed political games prevented investigation into chemical weapons use in Syria RT News: http://t.co/NabXNhsAK4,Moscow disappointed political games prevented investigation into chemical weapons use in Syria RT News: http://t.co/NabXNhsAK4,moscow disappointed political games prevented investigation into chemical weapons use in syria rt news httpAddress,"0
0
0",0,1,"
",,,Fri May 31 15:09:17 +0000 2013,FALSE
1657980071,RT @p_zalewski: Earlier tonight: the Intercontinental opens its doors to Taksim protesters. http://t.co/7hBhf8t1UE,RT @p_zalewski: Earlier tonight: the Intercontinental opens its doors to Taksim protesters. http://t.co/7hBhf8t1UE,rt usrId earlier tonight the intercontinental opens its doors to taksim httpAddress httpAddress,"1
1
0",1,0.6658,"0
0
",0,1,Mon Jun 03 00:19:44 +0000 2013,FALSE
1657980072,"@lee_bonner (3) though covertly, and refugee crisis likely to pressure Turkey, Lebanon, Jordan. Your thoughts?","@lee_bonner (3) though covertly, and refugee crisis likely to pressure Turkey, Lebanon, Jordan. Your thoughts?",usrId 3 though covertly and refugee crisis likely to pressure turkey lebanon httpAddress your thoughts ?,"0
0
0",0,1,"
",,,Sat Jun 01 00:47:13 +0000 2013,FALSE
1657980074,RT @cagilbay: the prime minister of Turkey threatening us with gallows! http://t.co/8uFhOEej5n #occupygezi @BBCWorld @CNN @Reuters,RT @cagilbay: the prime minister of Turkey threatening us with gallows! http://t.co/8uFhOEej5n #occupygezi @BBCWorld @CNN @Reuters,rt usrId the prime minister of turkey threatening us with gallows ! httpAddress #occupygezi usrId usrId usrId,"0
0
1",0,0.6594,"
1",1,1,Sun Jun 02 12:08:26 +0000 2013,FALSE
1657980075,RT @ohboywhatashot: Turkey: Fighting in Istanbul [LIVE STREAM 2] http://t.co/AN69UQ3edS #occupygezi,RT @ohboywhatashot: Turkey: Fighting in Istanbul [LIVE STREAM 2] http://t.co/AN69UQ3edS #occupygezi,rt usrId turkey fighting in istanbul live stream 2 httpAddress #occupygezi,"1
1
1",1,1,"0
1
0",0,0.6712,Tue Jun 11 17:49:16 +0000 2013,FALSE
1657980076,"RT @WillBlackWriter: Dear government of Turkey, when the Syrian government criticises you for attacking peaceful protesters you know you've","RT @WillBlackWriter: Dear government of Turkey, when the Syrian government criticises you for attacking peaceful protesters you know you've",rt usrId dear government of turkey when the syrian government criticises you for attacking peaceful protesters you know you ve,"0
0
0",0,1,"
",,,Tue Jun 04 19:10:32 +0000 2013,FALSE
1657980082,"Ten thousands of citizens on streets, police attacks near Taksim! @cnni @nytimes @cnni @washingtonpost @ZDF @RaiTv @BBCNews @RTLFrance","Ten thousands of citizens on streets, police attacks near Taksim! @cnni @nytimes @cnni @washingtonpost @ZDF @RaiTv @BBCNews @RTLFrance",ten thousands of citizens on streets police attacks near taksim ! usrId usrId usrId usrId usrId usrId usrId usrId,"1
1
1",1,1,"1
0
0",0,0.6631,Sat Jun 15 20:30:11 +0000 2013,FALSE
1657980083,@RayBANDShawty: McAllisters Turkey Creek Hur I Cum!!,@RayBANDShawty: McAllisters Turkey Creek Hur I Cum!!,usrId mcallisters turkey creek hur i cum !!,"0
0
0",0,1,"
",,,Fri Jun 21 16:08:07 +0000 2013,FALSE
1657980084,Turkey protests: Clashes rage in Istanbul's Besiktas - BBC News: BBC News Turkey protests http://t.co/U3YQjL2LQD,Turkey protests: Clashes rage in Istanbul's Besiktas - BBC News: BBC News Turkey protests http://t.co/U3YQjL2LQD,turkey protests clashes rage in istanbul s besiktas bbc news bbc news turkey protests httpAddress,"1
1
1",1,1,"1
0
1",1,0.664,Mon Jun 03 07:20:03 +0000 2013,FALSE
1657980086,RT @suyorumcusu: Dear United Nations. Our government has gone crazy and police forces trying to kill all the people in Taksim. Please help ,RT @suyorumcusu: Dear United Nations. Our government has gone crazy and police forces trying to kill all the people in Taksim. Please help ,rt usrId dear united httpAddress our government has gone crazy and police forces trying to kill all the people in httpAddress please help,"1
1
1",1,1,"1
1
1",1,1,Fri May 31 13:54:36 +0000 2013,FALSE
1657980088,RT @MaherZain: Jumaa Mubaraka to everyone from Lovely Istanbul. Ya Nabi video Alhamdulilah reached 20 million views. share the love. http:/,RT @MaherZain: Jumaa Mubaraka to everyone from Lovely Istanbul. Ya Nabi video Alhamdulilah reached 20 million views. share the love. http:/,rt usrId jumaa mubaraka to everyone from lovely httpAddress ya nabi video alhamdulilah reached DD million httpAddress share the httpAddress httpAddress,"0
0
0",0,1,"
",,,Fri Jun 07 10:22:21 +0000 2013,FALSE
1657980089,Even though the 2-week record of police action on #OccupyGezi would prove me wrong on that last tweet/hope,Even though the 2-week record of police action on #OccupyGezi would prove me wrong on that last tweet/hope,even though the 2 week record of police action on #occupygezi would prove me wrong on that last httpAddress,"1
1
1",1,1,"0
0
0",0,1,Thu Jun 13 16:59:34 +0000 2013,FALSE
1657980092,"Turkish opposition leader accuses #Erdogan of escalating tensions, dragging #Turkey 'into the fire' http://t.co/FE5gMvcENN #OccupyGezi","Turkish opposition leader accuses #Erdogan of escalating tensions, dragging #Turkey 'into the fire' http://t.co/FE5gMvcENN #OccupyGezi",turkish opposition leader accuses #erdogan of escalating tensions dragging #turkey into the fire httpAddress #occupygezi,"1
1
1",1,1,"0
1
0",0,0.673,Mon Jun 10 17:10:20 +0000 2013,FALSE
1657980095,"@cbcedmonton@edmontonsun Watch this video please.#occupygezi
Anonymous - #opTurkey http://t.co/nWFnEunT8u via @youtube","@cbcedmonton@edmontonsun Watch this video please.#occupygezi
Anonymous - #opTurkey http://t.co/nWFnEunT8u via @youtube",usrId watch this video httpAddress #opturkey httpAddress via usrId,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 18:47:10 +0000 2013,FALSE
1657980097,RT @nchuntnfish: North Carolina hunters set a sixth-straight record during this spring's turkey season. Learn more.... http://t.co/x8kZf2YP,RT @nchuntnfish: North Carolina hunters set a sixth-straight record during this spring's turkey season. Learn more.... http://t.co/x8kZf2YP,rt usrId north carolina hunters set a sixth straight record during this spring s turkey httpAddress learn httpAddress httpAddress,"0
0
0",0,1,"
",,,Tue Jun 11 19:03:33 +0000 2013,FALSE
1657980098,RT @aylajean: taksim square live via @Reuters stream http://t.co/eYSRpIM90a #turkey istanbul #occupygezi,RT @aylajean: taksim square live via @Reuters stream http://t.co/eYSRpIM90a #turkey istanbul #occupygezi,rt usrId taksim square live via usrId stream httpAddress #turkey istanbul #occupygezi,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 22 20:23:01 +0000 2013,FALSE
1657980101,RT @RT_com: Reports of people marching towards parliament building in Ankara http://t.co/AUiY7X1WS2 http://t.co/J9hXWgFsny #direngeziparki,RT @RT_com: Reports of people marching towards parliament building in Ankara http://t.co/AUiY7X1WS2 http://t.co/J9hXWgFsny #direngeziparki,rt usrId reports of people marching towards parliament building in ankara httpAddress httpAddress #direngeziparki,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 07:43:35 +0000 2013,FALSE
1657980108,@UglyMiinT i am from Germany but my parents are from turkey,@UglyMiinT i am from Germany but my parents are from turkey,usrId i am from germany but my parents are from turkey,"0
0
0",0,1,"
",,,Thu Jun 06 15:19:28 +0000 2013,FALSE
1657980109,"RT @msnbc: As night falls in #Turkey, tensions are rising in #Istanbul's #TaksimSquare. Stay tuned to @msnbc for the latest: http://t.co/8N","RT @msnbc: As night falls in #Turkey, tensions are rising in #Istanbul's #TaksimSquare. Stay tuned to @msnbc for the latest: http://t.co/8N",rt usrId as night falls in #turkey tensions are rising in #istanbul s httpAddress stay tuned to usrId for the latest httpAddress,"0
1
1",1,0.6667,"
0
0",0,1,Tue Jun 11 19:38:34 +0000 2013,FALSE
1657980110,RT @GerAnon4113: Turkish PM Dictator Erdogan blames Twitter for Unrest http://t.co/dFPAF3sEEu What a coward! #WeAreGezi #OccupyTurkey http:,RT @GerAnon4113: Turkish PM Dictator Erdogan blames Twitter for Unrest http://t.co/dFPAF3sEEu What a coward! #WeAreGezi #OccupyTurkey http:,rt usrId turkish pm dictator erdogan blames twitter for unrest httpAddress what a coward ! #wearegezi #occupyturkey http,"1
1
0",1,0.6667,"0
0
",0,1,Thu Jun 06 06:55:41 +0000 2013,FALSE
1657980111,"that's what's happening in Turkey now: fascism.
http://t.co/rJUyZKHfqo","that's what's happening in Turkey now: fascism.
http://t.co/rJUyZKHfqo",that s what s happening in turkey now httpAddress,"0
0
0",0,1,"
",,,Sun Jun 02 09:12:50 +0000 2013,FALSE
1657980114,We are here. Where are you cnnturk #occupygezi #direntaksim#direngeziparki http://t.co/9FSylIpzK6,We are here. Where are you cnnturk #occupygezi #direntaksim#direngeziparki http://t.co/9FSylIpzK6,we are httpAddress where are you cnnturk #occupygezi #direntaksim #direngeziparki httpAddress,"1
1
1",1,1,"0
0
0",0,1,Tue Jun 11 09:49:14 +0000 2013,FALSE
1657980116,RT @russian_market: First nasty photos arriving from Ankara. #Turkey http://t.co/ysQcROQCNf,RT @russian_market: First nasty photos arriving from Ankara. #Turkey http://t.co/ysQcROQCNf,rt usrId first nasty photos arriving from httpAddress #turkey httpAddress,"0
0
0",0,1,"
",,,Sun Jun 09 08:41:23 +0000 2013,FALSE
1657980118,#Turkey engulfed in protests across several cities after riot police turned Istanbul into a battleground http://t.co/ot1jDnaxPB,#Turkey engulfed in protests across several cities after riot police turned Istanbul into a battleground http://t.co/ot1jDnaxPB,#turkey engulfed in protests across several cities after riot police turned istanbul into a battleground httpAddress,"1
0
1",1,0.664,"1
1",1,1,Fri May 31 22:47:46 +0000 2013,FALSE
1657980120,RT @Greenpeace: Another photo of Gezi Park clean up this morning in Istanbul https://t.co/EKqdaGn4ii,RT @Greenpeace: Another photo of Gezi Park clean up this morning in Istanbul https://t.co/EKqdaGn4ii,rt usrId another photo of gezi park clean up this morning in istanbul httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 12:03:02 +0000 2013,FALSE
1657980121,"RT @zeynep: ""Standing people"" in Taksim increasing. http://t.co/WZHnUVeHsC #duranadam","RT @zeynep: ""Standing people"" in Taksim increasing. http://t.co/WZHnUVeHsC #duranadam",rt usrId standing people in taksim httpAddress httpAddress #duranadam,"1
1
0",1,0.6658,"0
0
",0,1,Mon Jun 17 21:11:21 +0000 2013,FALSE
1657980125,"RT @SkyNewsFeed: WORLD Turkey: Police Fire Tear Gas At Protesters: Anti-government protests continue across Turkey, wi... http://t.co/aIK4P","RT @SkyNewsFeed: WORLD Turkey: Police Fire Tear Gas At Protesters: Anti-government protests continue across Turkey, wi... http://t.co/aIK4P",rt usrId world turkey police fire tear gas at protesters anti government protests continue across turkey httpAddress httpAddress,"1
1
0",1,0.664,"0
0
",0,1,Sun Jun 09 08:46:23 +0000 2013,FALSE
1657980126,#occupygezi we want justice and we get it sooner or later http://t.co/LccSnqznCV,#occupygezi we want justice and we get it sooner or later http://t.co/LccSnqznCV,#occupygezi we want justice and we get it sooner or later httpAddress,"1
1
1",1,1,"0
0
0",0,1,Fri May 31 20:44:01 +0000 2013,FALSE
1657980128,@jeremypiven help us spread the news! #helpforhumanrightsinturkey #helpforhumanrightsinturkey #occupygezi #direngezipark,@jeremypiven help us spread the news! #helpforhumanrightsinturkey #helpforhumanrightsinturkey #occupygezi #direngezipark,usrId help us spread the news ! #helpforhumanrightsinturkey #helpforhumanrightsinturkey #occupygezi #direngezipark,"1
1
1",1,1,"0
0
0",0,1,Thu Jun 06 15:29:57 +0000 2013,FALSE
1657980130,"RT @YourAnonNews: Please tell international media you want coverage of the brutal crackdown on protests in #Ankara, Turkey. via @sirinduygu","RT @YourAnonNews: Please tell international media you want coverage of the brutal crackdown on protests in #Ankara, Turkey. via @sirinduygu",rt usrId please tell international media you want coverage of the brutal crackdown on protests in #ankara httpAddress via usrId,"0
0
1",0,0.6667,"
0",0,1,Tue Jun 04 08:53:28 +0000 2013,FALSE
1657980132,Turkey Reacts to Popes Remarks on So Called Armenian Genocide: The Turkish Foreign Ministry has reacted in a ... http://t.co/J0Ej158pDc,Turkey Reacts to Popes Remarks on So Called Armenian Genocide: The Turkish Foreign Ministry has reacted in a ... http://t.co/J0Ej158pDc,turkey reacts to popes remarks on so called armenian genocide the turkish foreign ministry has reacted in a .. httpAddress,"0
0
0",0,1,"
",,,Sun Jun 09 09:28:39 +0000 2013,FALSE
1657980135,Justin kam kom gel to Turkey again #TurkishBeliebersWantNewConcertInNextYear,Justin kam kom gel to Turkey again #TurkishBeliebersWantNewConcertInNextYear,justin kam kom gel to turkey again #turkishbelieberswantnewconcertinnextyear,"0
0
0",0,1,"
",,,Sat Jun 22 17:03:00 +0000 2013,FALSE
1657980137,@MileyCyrus We Can't Stop is #3 in Turkey !,@MileyCyrus We Can't Stop is #3 in Turkey !,usrId we can t stop is #3 in turkey !,"0
0
0",0,1,"
",,,Mon Jun 03 18:48:39 +0000 2013,FALSE
1657980138,RT @insanhaklarimiz: #TURKEY #GEZIPARK #TAKSIM PROTESTS https://t.co/9VC8h9R2tV https://t.co/w1sxbtfvTl https://t.co/MXvV5ArhMf #occupygezi,RT @insanhaklarimiz: #TURKEY #GEZIPARK #TAKSIM PROTESTS https://t.co/9VC8h9R2tV https://t.co/w1sxbtfvTl https://t.co/MXvV5ArhMf #occupygezi,rt usrId #turkey #gezipark #taksim protests httpAddress httpAddress httpAddress #occupygezi,"1
1
1",1,1,"0
0
0",0,1,Fri Jun 14 20:35:43 +0000 2013,FALSE
